order_id,customer_id,product_id,order_date,quantity,discount,payment_method,order_status
O004630,C00872,P0329,16-02-2024,2,10,Cash,Returned
O004631,C00769,P0374,22-10-2024,2,110,Upi,Delivered
O004632,C01692,P0308,28-03-2025,4,15,Cash,Delivered
O004633,C00292,P0093,28-05-2024,3,20,Upi,Delivered
O004634,C00556,P0133,06-03-2025,1,10,Upi,Returned
O004635,C01751,P0230,30-05-2024,4,15,Upi,Delivered
O004636,C01855,P0083,01-12-2024,1,20,Card,Cancelled
O004637,C00570,P0008,17-02-2024,2,110,Cash,Returned
O004638,C00474,P0436,18-06-2024,2,20,Upi,Returned
O004639,C01577,P0318,28-08-2024,1,110,Card,Delivered
O004640,C01259,P0481,13-09-2025,4,15,Card,Cancelled
O004641,C01997,P0389,21-02-2025,2,10,Cash,Delivered
O004642,C01178,P0309,23-02-2024,0,20,Upi,Delivered
O004643,C01276,P0406,10-03-2024,3,10,Card,Delivered
O004644,C01552,P0004,31-07-2024,4,10,Cash,Shipped
O004645,C01769,P0156,08-07-2024,3,10,Upi,Shipped
O004646,C01197,P0130,02-05-2025,2,0,Upi,Delivered
O004647,C00921,P0175,28-09-2024,2,10,Card,Shipped
O004648,C00253,P0250,15-10-2024,2,20,Card,Cancelled
O004649,C00495,P0209,03-08-2024,0,0,Upi,Cancelled
O004650,C00842,P0251,12-10-2025,1,0,Upi,Cancelled
O004651,C00234,P0090,18-05-2024,2,0,Upi,Shipped
O004652,C00292,P0240,08-09-2025,2,20,Card,Returned
O004653,C01990,P0264,03-02-2024,0,0,Upi,Cancelled
O004654,C01229,P0495,05-02-2024,4,10,Upi,Delivered
O004655,C00143,P0294,10-05-2025,1,10,Card,Shipped
O004656,C01799,P0271,11-09-2025,1,20,Upi,Delivered
O004657,C00657,P0368,18-09-2025,3,20,Upi,Shipped
O004658,C00724,P0117,22-05-2024,2,0,Card,Delivered
O004659,C01235,P0186,18-10-2024,4,110,Cash,Returned
O004660,C01306,P0103,22-03-2025,4,20,Upi,Delivered
O004661,C00171,P0112,07-11-2025,2,20,Cash,Returned
O004662,C99999,P0320,25-06-2024,1,20,Upi,Returned
O004663,C00633,P0003,18-05-2025,1,20,Upi,Cancelled
O004664,C01342,P0242,17-11-2025,2,0,Card,Cancelled
O004665,C01985,P0254,20-10-2024,0,110,Upi,Delivered
O004666,C01859,P0091,21-10-2024,1,10,Upi,Delivered
O004667,C00701,P0099,05-10-2025,2,10,Card,Cancelled
O004668,C00215,P0004,16-06-2025,3,0,Upi,Returned
O004669,C00646,P0316,06-05-2024,3,20,Card,Returned
O004670,C00512,P0180,09-05-2025,0,20,Upi,Cancelled
O004671,C01053,P0163,22-07-2025,4,20,Upi,Cancelled
O004672,C00217,P0362,08-06-2025,0,0,Upi,Returned
O004673,C01799,P0159,05-03-2024,4,10,Cash,Shipped
O004674,C01562,P0107,23-05-2025,3,10,Upi,Delivered
O004675,C01030,P0417,14-04-2024,0,10,Upi,Cancelled
O004676,C00567,P0429,23-01-2025,1,10,Upi,Delivered
O004677,C00499,P0455,22-03-2024,4,15,Upi,Cancelled
O004678,C00874,P0163,11-08-2025,3,110,Upi,Delivered
O004679,C00840,P0219,31-01-2025,3,0,Card,Shipped
O004680,C01679,P0115,03-09-2024,0,0,Upi,Delivered
O004681,C00215,P0256,27-09-2024,2,20,Upi,Delivered
O004682,C00541,P0320,07-06-2025,0,20,Cash,Delivered
O004683,C01259,P0365,20-05-2024,2,0,Upi,Shipped
O004684,C01307,P0314,30-01-2025,3,110,Cash,Shipped
O004685,C00117,P0413,23-08-2024,0,20,Cash,Shipped
O004686,C00911,P0183,22-11-2024,4,15,Upi,Delivered
O004687,C00354,P0120,11-05-2024,0,0,Upi,Cancelled
O004688,C00821,P0225,13-10-2024,3,20,Upi,Shipped
O004689,C00950,P0147,15-07-2025,2,0,Cash,Returned
O004690,C01394,P0461,26-01-2024,4,10,Card,Returned
O004691,C00487,P0237,22-10-2025,2,0,Card,Returned
O004692,C00050,P0085,02-01-2025,0,110,Upi,Shipped
O004693,C01918,P0478,23-08-2025,2,0,Upi,Returned
O004694,C01135,P0195,25-05-2025,4,20,Cash,Delivered
O004695,C00262,P0062,15-05-2025,1,20,Card,Delivered
O004696,C00021,P0340,24-04-2024,1,10,Card,Returned
O004697,C01471,P0333,23-03-2025,2,20,Cash,Delivered
O004698,C00008,P0256,30-07-2024,2,0,Upi,Cancelled
O004699,C01549,P0153,17-11-2025,3,0,Upi,Delivered
O004700,C00910,P0343,15-08-2024,1,0,Cash,Delivered
O004701,C01357,P0148,01-05-2024,1,10,Card,Delivered
O004702,C01823,P0237,19-04-2024,0,0,Upi,Shipped
O004703,C01945,P0318,08-05-2025,3,10,Cash,Returned
O004704,C01211,P0365,07-06-2025,0,110,Card,Cancelled
O004705,C01742,P0350,04-05-2024,0,0,Upi,Delivered
O004706,C00303,P0375,18-09-2025,1,20,Upi,Returned
O004707,C00051,P0464,01-06-2024,0,20,Upi,Delivered
O004708,C01552,P0476,09-03-2025,2,110,Upi,Returned
O004709,C00358,P9999,07-02-2025,4,20,Upi,Returned
O004710,C00505,P0470,20-12-2024,2,10,Upi,Delivered
O004711,C00723,P0018,11-01-2025,1,110,Cash,Cancelled
O004712,C00074,P0330,23-05-2024,2,110,Upi,Delivered
O004713,C00590,P0055,22-12-2024,0,110,Upi,Returned
O004714,C00992,P0456,13-05-2024,4,20,Upi,Delivered
O004715,C01564,P0405,03-05-2024,3,20,Card,Returned
O004716,C01266,P0441,30-03-2025,2,10,Upi,Delivered
O004717,C00963,P0231,31-03-2024,2,0,Upi,Returned
O004718,C01355,P0284,11-11-2024,0,10,Upi,Delivered
O004719,C01313,P0147,26-02-2025,1,0,Card,Shipped
O004720,C00647,P0386,24-11-2024,2,110,Card,Shipped
O004721,C00084,P0026,26-07-2025,2,0,Cash,Delivered
O004722,C01039,P0143,24-03-2025,2,10,Cash,Delivered
O004723,C00055,P0150,22-03-2025,0,0,Upi,Cancelled
O004724,C00913,P0048,22-03-2025,3,110,Upi,Returned
O004725,C00429,P0015,27-03-2024,1,0,Card,Shipped
O004726,C00963,P0130,30-09-2025,3,110,Upi,Returned
O004727,C00940,P0075,03-07-2024,2,20,Upi,Returned
O004728,C00346,P0389,28-01-2025,3,20,Cash,Delivered
O004729,C00515,P0488,14-06-2024,3,0,Upi,Delivered
O004730,C01160,P0184,21-08-2024,4,20,Upi,Delivered
O004731,C01693,P0074,21-01-2025,0,0,Upi,Cancelled
O004732,C01180,P0048,18-09-2025,1,0,Upi,Delivered
O004733,C00996,P0102,12-11-2025,0,0,Upi,Shipped
O004734,C00272,P0090,07-02-2024,4,10,Upi,Cancelled
O004735,C00306,P0179,05-06-2025,2,0,Cash,Delivered
O004736,C00888,P0396,06-07-2024,3,20,Card,Delivered
O004737,C00678,P0385,23-05-2025,2,20,Upi,Shipped
O004738,C00236,P0019,19-01-2025,4,15,Upi,Cancelled
O004739,C01856,P0251,05-11-2024,1,10,Card,Delivered
O004740,C00186,P0046,30-08-2024,2,0,Card,Delivered
O004741,C01210,P0433,18-11-2025,1,0,Upi,Delivered
O004742,C01526,P0147,17-11-2024,2,20,Upi,Cancelled
O004743,C01555,P0492,11-12-2024,3,110,Upi,Returned
O004744,C00542,P0471,26-08-2024,1,0,Upi,Cancelled
O004745,C00924,P0321,13-09-2024,1,0,Upi,Delivered
O004746,C01775,P0211,29-02-2024,0,10,Upi,Returned
O004747,C01256,P0353,28-10-2024,1,10,Upi,Cancelled
O004748,C00913,P0153,15-08-2025,4,20,Upi,Cancelled
O004749,C01699,P0424,31-10-2025,0,20,Upi,Delivered
O004750,C01957,P0069,24-10-2025,2,20,Upi,Returned
O004751,C01005,P0391,09-05-2024,2,0,Upi,Delivered
O004752,C01799,P0313,15-09-2025,0,20,Upi,Returned
O004753,C00648,P0061,03-05-2024,0,0,Upi,Delivered
O004754,C00364,P0177,15-05-2024,2,110,Upi,Shipped
O004755,C00430,P0413,01-05-2024,1,110,Cash,Shipped
O004756,C01460,P0114,29-12-2024,3,10,Upi,Delivered
O004757,C00876,P0106,08-08-2024,4,15,Upi,Delivered
O004758,C01032,P0359,09-07-2025,0,20,Card,Shipped
O004759,C00964,P0400,16-04-2025,3,0,Card,Cancelled
O004760,C01882,P0115,21-08-2024,1,10,Upi,Cancelled
O004761,C00715,P0339,07-08-2024,4,10,Cash,Delivered
O004762,C01536,P0053,09-10-2025,3,0,Card,Returned
O004763,C01066,P0311,13-08-2025,1,10,Upi,Shipped
O004764,C01171,P0003,06-09-2025,3,10,Card,Delivered
O004765,C01205,P0320,25-04-2025,2,0,Cash,Shipped
O004766,C01501,P0453,29-05-2024,2,0,Upi,Returned
O004767,C01318,P0167,12-04-2025,4,15,Card,Delivered
O004768,C01188,P0125,28-08-2024,1,20,Upi,Delivered
O004769,C00264,P0339,15-08-2024,0,0,Upi,Delivered
O004770,C00955,P0051,01-12-2025,3,10,Cash,Returned
O004771,C01270,P0137,15-09-2024,2,20,Card,Cancelled
O004772,C01399,P0196,05-08-2025,3,10,Card,Delivered
O004773,C01167,P0296,21-10-2024,0,0,Card,Shipped
O004774,C00269,P0382,08-03-2024,0,10,Upi,Cancelled
O004775,C00673,P0399,09-06-2024,4,110,Cash,Shipped
O004776,C00858,P0054,25-03-2024,2,20,Upi,Delivered
O004777,C00728,P0355,01-03-2024,1,10,Cash,Delivered
O004778,C00733,P0016,13-10-2024,1,0,Card,Delivered
O004779,C00787,P0310,19-08-2025,0,10,Upi,Shipped
O004780,C01148,P0465,01-12-2024,1,20,Upi,Delivered
O004781,C01687,P0156,03-03-2024,3,0,Cash,Shipped
O004782,C00623,P0318,16-03-2025,2,10,Card,Returned
O004783,C00235,P0398,31-05-2024,0,0,Upi,Shipped
O004784,C00204,P0377,20-01-2024,0,10,Upi,Returned
O004785,C00996,P0462,01-09-2024,0,10,Upi,Cancelled
O004786,C00549,P0258,25-09-2025,1,0,Upi,Delivered
O004787,C00081,P0355,27-10-2025,3,10,Upi,Shipped
O004788,C01726,P0319,24-04-2025,4,15,Upi,Cancelled
O004789,C00423,P0423,06-03-2025,4,15,Card,Delivered
O004790,C01359,P0097,17-06-2024,1,0,Upi,Returned
O004791,C01433,P0055,13-07-2025,2,110,Upi,Delivered
O004792,C01145,P0404,29-05-2024,4,15,Cash,Cancelled
O004793,C00325,P0308,14-10-2024,0,10,Upi,Delivered
O004794,C00632,P0235,20-04-2025,1,110,Upi,Delivered
O004795,C01871,P0489,24-11-2025,2,20,Upi,Cancelled
O004796,C00394,P0244,22-11-2024,0,0,Upi,Delivered
O004797,C00872,P0424,20-02-2025,4,10,Upi,Returned
O004798,C00209,P0336,16-02-2024,2,110,Upi,Shipped
O004799,C00769,P0349,14-06-2025,2,20,Upi,Delivered
O004800,C00341,P0165,27-10-2025,2,110,Upi,Shipped
O004801,C00754,P0485,04-08-2024,2,0,Upi,Delivered
O004802,C00888,P0156,04-03-2025,4,10,Cash,Shipped
O004803,C01619,P0150,20-10-2024,0,20,Card,Returned
O004804,C00728,P0293,15-09-2024,1,10,Card,Cancelled
O004805,C01315,P0271,03-11-2024,2,0,Card,Shipped
O004806,C01685,P0041,17-07-2025,2,20,Cash,Returned
O004807,C01951,P0313,10-06-2024,2,110,Upi,Cancelled
O004808,C00938,P0433,22-09-2025,4,10,Cash,Delivered
O004809,C00183,P0268,07-11-2025,2,20,Upi,Shipped
O004810,C01767,P0162,19-02-2025,1,110,Card,Cancelled
O004811,C00481,P0113,09-01-2024,2,0,Upi,Shipped
O004812,C01216,P0061,10-11-2024,2,0,Upi,Cancelled
O004813,C01322,P0100,01-01-2025,1,0,Upi,Delivered
O004814,C01374,P0350,18-05-2025,1,20,Upi,Cancelled
O004815,C00760,P0085,22-09-2024,1,10,Card,Delivered
O004816,C00606,P0326,28-02-2025,1,10,Card,Cancelled
O004817,C00010,P0043,17-06-2024,2,10,Upi,Returned
O004818,C00766,P0270,01-12-2024,2,10,Upi,Shipped
O004819,C01056,P0244,15-02-2025,4,110,Cash,Cancelled
O004820,C00121,P0036,16-04-2025,0,10,Upi,Cancelled
O004821,C01626,P0178,25-02-2024,0,10,Upi,Delivered
O004822,C00683,P0156,14-02-2024,2,0,Upi,Delivered
O004823,C00328,P0078,17-08-2025,1,20,Upi,Delivered
O004824,C00745,P0208,12-04-2024,2,0,Cash,Returned
O004825,C00873,P0345,04-08-2025,0,10,Cash,Shipped
O004826,C01770,P0060,18-04-2025,2,110,Upi,Cancelled
O004827,C00451,P0018,23-11-2024,0,0,Cash,Delivered
O004828,C00928,P0314,02-07-2025,1,10,Cash,Delivered
O004829,C00305,P0102,25-01-2024,1,0,Upi,Shipped
O004830,C00254,P0232,18-09-2024,2,20,Upi,Shipped
O004831,C00989,P0405,14-02-2025,1,0,Card,Delivered
O004832,C00837,P0019,30-11-2025,3,0,Card,Shipped
O004833,C00741,P0410,18-02-2025,2,20,Upi,Returned
O004834,C01793,P0352,22-10-2025,3,10,Cash,Delivered
O004835,C00757,P0177,31-07-2025,0,0,Card,Cancelled
O004836,C01787,P0046,08-01-2024,3,20,Card,Cancelled
O004837,C01995,P0461,10-08-2025,3,20,Cash,Shipped
O004838,C00530,P0197,15-11-2024,2,20,Upi,Delivered
O004839,C01278,P0069,29-05-2024,4,10,Cash,Shipped
O004840,C01786,P0135,17-09-2025,2,0,Upi,Delivered
O004841,C00794,P0057,05-09-2024,0,0,Upi,Shipped
O004842,C00050,P0072,13-04-2025,4,10,Card,Cancelled
O004843,C00209,P0242,02-04-2024,1,20,Upi,Cancelled
O004844,C00957,P0007,11-11-2025,0,10,Card,Cancelled
O004845,C01424,P0146,16-07-2024,4,15,Upi,Cancelled
O004846,C00146,P0233,21-06-2024,1,10,Cash,Delivered
O004847,C01853,P0149,28-09-2025,1,110,Card,Returned
O004848,C01522,P0212,10-01-2025,2,0,Upi,Returned
O004849,C00560,P0306,02-03-2025,3,20,Cash,Returned
O004850,C01489,P0336,29-06-2024,4,15,Card,Delivered
O004851,C01879,P0334,18-08-2024,3,0,Card,Cancelled
O004852,C01320,P0148,22-04-2025,3,110,Cash,Shipped
O004853,C01058,P0206,05-10-2025,4,10,Upi,Delivered
O004854,C00768,P0155,07-05-2025,3,110,Card,Cancelled
O004855,C01754,P0038,30-09-2025,1,20,Cash,Delivered
O004856,C01066,P0082,11-03-2025,2,110,Card,Cancelled
O004857,C00839,P0090,29-05-2024,0,0,Upi,Delivered
O004858,C01156,P0172,06-11-2024,2,110,Card,Cancelled
O004859,C00720,P0150,13-07-2025,2,0,Card,Cancelled
O004860,C01679,P0271,21-07-2025,3,0,Upi,Delivered
O004861,C01675,P0106,28-12-2024,3,0,Upi,Returned
O004862,C00751,P0102,09-05-2025,2,10,Cash,Delivered
O004863,C01538,P0077,19-10-2025,2,20,Upi,Delivered
O004864,C01990,P0205,03-11-2024,2,110,Upi,Cancelled
O004865,C01127,P0062,30-03-2025,2,10,Upi,Cancelled
O004866,C00716,P0500,20-05-2024,3,0,Card,Shipped
O004867,C00728,P0284,24-09-2025,4,20,Upi,Shipped
O004868,C00265,P0251,09-06-2025,2,10,Upi,Shipped
O004869,C00123,P0074,23-01-2025,4,10,Cash,Delivered
O004870,C01159,P0315,28-06-2025,2,110,Cash,Returned
O004871,C01183,P0388,07-03-2024,2,110,Cash,Delivered
O004872,C01581,P0317,04-01-2024,4,15,Card,Delivered
O004873,C00406,P0482,13-11-2024,1,0,Card,Returned
O004874,C01713,P0133,29-07-2025,3,20,Cash,Delivered
O004875,C01404,P0371,03-07-2024,4,15,Upi,Shipped
O004876,C00888,P0081,20-02-2024,3,10,Upi,Delivered
O004877,C00068,P0011,22-01-2024,2,10,Cash,Cancelled
O004878,C01635,P0185,04-07-2025,0,110,Upi,Returned
O004879,C01437,P0477,27-08-2025,0,0,Upi,Cancelled
O004880,C00423,P0500,08-06-2025,4,15,Cash,Returned
O004881,C01492,P0289,05-05-2024,0,10,Card,Shipped
O004882,C01251,P0148,25-07-2025,2,0,Cash,Cancelled
O004883,C00799,P0035,15-02-2024,0,110,Cash,Cancelled
O004884,C00315,P0321,06-06-2024,1,0,Upi,Delivered
O004885,C01739,P0354,17-05-2024,2,10,Upi,Cancelled
O004886,C01408,P0158,13-01-2024,2,20,Upi,Delivered
O004887,C00284,P0417,18-03-2024,1,10,Card,Returned
O004888,C00218,P0294,01-02-2024,3,20,Upi,Cancelled
O004889,C00180,P0323,19-09-2024,0,10,Cash,Delivered
O004890,C00994,P0483,08-12-2024,3,10,Card,Returned
O004891,C00231,P0043,23-05-2024,0,10,Upi,Delivered
O004892,C01340,P0296,05-02-2025,1,20,Upi,Cancelled
O004893,C00833,P0044,04-03-2024,1,20,Cash,Returned
O004894,C00593,P0100,05-05-2024,2,10,Cash,Delivered
O004895,C01774,P0064,06-06-2025,1,0,Card,Shipped
O004896,C00955,P0053,01-03-2025,2,110,Card,Shipped
O004897,C01659,P0287,22-08-2025,2,0,Cash,Delivered
O004898,C01014,P0352,06-10-2025,2,0,Upi,Returned
O004899,C01798,P0202,21-05-2024,0,10,Cash,Delivered
O004900,C00729,P0407,14-12-2024,1,20,Upi,Shipped
O004901,C00137,P0129,11-11-2025,2,0,Upi,Returned
O004902,C01607,P0420,19-04-2025,0,0,Card,Shipped
O004903,C00976,P0207,15-05-2024,1,0,Upi,Cancelled
O004904,C00650,P0030,01-09-2024,4,15,Card,Delivered
O004905,C01415,P0382,20-08-2025,1,10,Upi,Returned
O004906,C00908,P0174,02-10-2024,1,20,Upi,Shipped
O004907,C01550,P0288,12-01-2025,2,0,Upi,Returned
O004908,C01416,P0159,24-09-2025,0,20,Card,Shipped
O004909,C00244,P0257,29-02-2024,0,10,Upi,Returned
O004910,C00437,P0247,23-04-2024,4,15,Upi,Delivered
O004911,C00430,P0457,05-08-2024,0,20,Upi,Delivered
O004912,C01029,P0049,13-04-2024,2,0,Upi,Shipped
O004913,C00756,P0340,14-01-2024,1,20,Upi,Shipped
O004914,C00635,P0219,06-02-2024,0,0,Card,Delivered
O004915,C01466,P0108,10-01-2024,0,10,Card,Cancelled
O004916,C00378,P0165,31-07-2025,4,20,Card,Delivered
O004917,C00312,P0177,17-10-2025,3,10,Card,Delivered
O004918,C01727,P0488,20-01-2025,3,0,Upi,Delivered
O004919,C01538,P0179,05-09-2024,2,10,Card,Cancelled
O004920,C01781,P0329,16-05-2024,0,10,Cash,Returned
O004921,C01755,P0320,14-12-2024,4,110,Card,Cancelled
O004922,C01953,P0332,26-04-2025,0,110,Upi,Delivered
O004923,C01459,P0306,26-05-2025,4,15,Upi,Returned
O004924,C01433,P0347,27-08-2025,1,10,Upi,Shipped
O004925,C00575,P0421,17-09-2024,3,0,Card,Shipped
O004926,C01435,P0222,19-02-2025,2,10,Card,Shipped
O004927,C01710,P0411,06-12-2024,4,10,Cash,Delivered
O004928,C01221,P0408,26-06-2025,3,10,Card,Shipped
O004929,C00797,P0401,16-11-2024,2,20,Upi,Delivered
O004930,C01988,P0458,25-08-2025,0,0,Upi,Shipped
O004931,C00569,P0377,27-04-2025,3,0,Upi,Delivered
O004932,C00580,P0051,16-08-2025,2,110,Card,Cancelled
O004933,C00563,P0199,24-03-2024,2,10,Upi,Delivered
O004934,C00847,P0098,05-09-2025,0,10,Upi,Shipped
O004935,C00384,P0207,07-03-2024,2,0,Card,Delivered
O004936,C00992,P0064,02-11-2024,1,10,Upi,Delivered
O004937,C00254,P0051,15-10-2024,3,110,Card,Returned
O004938,C01595,P0318,08-10-2024,3,0,Upi,Cancelled
O004939,C01100,P0259,03-05-2024,2,20,Upi,Returned
O004940,C01389,P0239,13-11-2025,2,20,Card,Shipped
O004941,C00194,P0075,11-06-2025,0,110,Card,Cancelled
O004942,C00265,P0449,07-10-2024,2,110,Cash,Shipped
O004943,C01053,P0204,04-11-2025,3,0,Upi,Returned
O004944,C01941,P0126,14-12-2024,2,10,Cash,Shipped
O004945,C01099,P0324,15-09-2025,2,0,Upi,Delivered
O004946,C01494,P0268,13-05-2025,2,10,Cash,Returned
O004947,C01634,P0114,19-07-2024,3,110,Card,Returned
O004948,C00744,P0311,07-03-2025,2,0,Cash,Shipped
O004949,C01809,P0292,13-11-2024,2,0,Card,Returned
O004950,C00671,P0172,02-03-2024,3,110,Cash,Cancelled
O004951,C00599,P0464,16-02-2024,3,0,Card,Shipped
O004952,C00400,P0128,21-08-2025,2,110,Cash,Shipped
O004953,C00452,P0170,25-08-2025,2,20,Upi,Delivered
O004954,C01397,P0249,27-08-2025,2,20,Card,Delivered
O004955,C01129,P0211,26-10-2024,2,20,Upi,Shipped
O004956,C01540,P0316,30-01-2025,1,0,Card,Delivered
O004957,C00271,P0144,14-02-2025,0,0,Upi,Shipped
O004958,C01157,P0133,08-06-2025,0,10,Upi,Delivered
O004959,C00346,P0004,05-08-2024,2,0,Upi,Shipped
O004960,C01355,P0021,02-07-2024,1,0,Card,Shipped
O004961,C00537,P0267,24-03-2024,2,0,Cash,Delivered
O004962,C01598,P0041,25-01-2025,4,15,Upi,Delivered
O004963,C00475,P0406,22-01-2025,1,20,Cash,Delivered
O004964,C01406,P0160,27-09-2025,1,110,Card,Delivered
O004965,C00756,P0386,12-03-2024,3,110,Upi,Returned
O004966,C01395,P0279,26-06-2024,4,15,Cash,Delivered
O004967,C01607,P0398,06-09-2024,4,10,Card,Cancelled
O004968,C00755,P0361,14-05-2024,3,0,Upi,Shipped
O004969,C00683,P0198,20-06-2024,4,10,Upi,Delivered
O004970,C01809,P0160,25-02-2024,0,20,Cash,Delivered
O004971,C01119,P0049,11-03-2025,2,110,Cash,Returned
O004972,C01845,P0467,04-11-2025,2,0,Card,Delivered
O004973,C01663,P0436,26-06-2024,2,10,Upi,Shipped
O004974,C01054,P0201,02-11-2024,2,0,Upi,Delivered
O004975,C01478,P0088,13-08-2024,1,0,Upi,Shipped
O004976,C01113,P0414,10-09-2025,3,0,Card,Delivered
O004977,C01488,P0270,24-01-2025,1,0,Cash,Returned
O004978,C01069,P0340,29-09-2024,3,0,Cash,Shipped
O004979,C01047,P0256,19-03-2024,2,10,Upi,Cancelled
O004980,C01621,P0178,24-11-2024,1,10,Cash,Delivered
O004981,C00495,P0347,27-03-2025,2,10,Card,Delivered
O004982,C01061,P0370,19-11-2024,2,0,Upi,Cancelled
O004983,C00435,P0379,22-03-2024,4,110,Cash,Cancelled
O004984,C01471,P0244,19-10-2024,3,0,Cash,Cancelled
O004985,C00298,P0249,26-12-2024,1,10,Upi,Delivered
O004986,C00454,P9999,21-08-2024,2,110,Upi,Cancelled
O004987,C01747,P0220,24-11-2024,2,0,Card,Cancelled
O004988,C01220,P0201,02-04-2025,1,10,Cash,Shipped
O004989,C00261,P0403,15-04-2025,2,10,Cash,Returned
O004990,C01589,P0472,17-08-2024,0,0,Upi,Returned
O004991,C00274,P0360,18-04-2024,4,10,Upi,Cancelled
O004992,C01291,P0251,06-01-2025,0,10,Upi,Cancelled
O004993,C01250,P0300,12-02-2024,2,10,Upi,Cancelled
O004994,C01044,P0049,16-11-2024,2,10,Cash,Delivered
O004995,C99999,P0052,29-09-2025,1,0,Cash,Shipped
O004996,C01741,P0028,22-03-2024,2,20,Upi,Delivered
O004997,C01565,P0500,30-11-2024,2,0,Upi,Delivered
O004998,C01525,P0394,12-06-2024,4,110,Upi,Returned
O004999,C00260,P0163,17-07-2025,3,10,Upi,Delivered
O005000,C00730,P0315,14-02-2024,3,0,Upi,Cancelled
O005001,C01152,P0096,25-06-2025,1,10,Cash,Delivered
O005002,C01709,P0074,02-03-2024,0,0,Upi,Shipped
O005003,C01011,P0204,11-03-2024,2,10,Upi,Returned
O005004,C00368,P0028,16-02-2025,2,0,Upi,Returned
O005005,C00100,P0048,22-09-2024,2,20,Cash,Returned
O005006,C01235,P0041,27-12-2024,2,20,Cash,Delivered
O005007,C00482,P0067,01-07-2025,3,0,Upi,Delivered
O005008,C00345,P0019,28-10-2025,4,15,Cash,Delivered
O005009,C00093,P0492,27-08-2024,3,20,Upi,Cancelled
O005010,C00873,P0037,29-08-2025,1,10,Cash,Delivered
O005011,C01412,P0054,23-12-2024,3,10,Upi,Delivered
O005012,C01323,P0201,09-04-2024,2,110,Upi,Returned
O005013,C00536,P0174,08-04-2025,3,110,Card,Shipped
O005014,C00693,P0137,22-10-2024,3,20,Card,Shipped
O005015,C01553,P0311,23-08-2024,4,10,Upi,Cancelled
O005016,C00553,P0271,06-11-2024,2,110,Cash,Cancelled
O005017,C01383,P0243,23-01-2025,0,0,Upi,Returned
O005018,C01466,P0260,18-03-2024,0,0,Upi,Delivered
O005019,C01796,P0157,05-05-2025,2,20,Cash,Returned
O005020,C00334,P0159,08-02-2024,0,0,Upi,Returned
O005021,C01886,P0396,30-06-2025,2,0,Upi,Delivered
O005022,C01865,P0343,14-07-2025,2,0,Upi,Cancelled
O005023,C01841,P0442,19-03-2025,2,10,Upi,Returned
O005024,C01539,P0249,19-01-2024,3,110,Upi,Cancelled
O005025,C01277,P0080,16-12-2024,0,10,Upi,Cancelled
O005026,C01206,P0291,14-09-2024,2,0,Cash,Delivered
O005027,C01487,P0442,22-07-2025,2,20,Upi,Delivered
O005028,C01992,P0347,23-01-2025,4,20,Card,Delivered
O005029,C00498,P0480,06-01-2024,4,10,Cash,Cancelled
O005030,C01857,P0389,17-12-2024,0,0,Cash,Delivered
O005031,C00282,P0370,09-08-2024,4,10,Upi,Shipped
O005032,C00248,P0011,23-05-2024,0,0,Upi,Returned
O005033,C00013,P0201,06-04-2024,2,0,Cash,Shipped
O005034,C00445,P0314,18-03-2025,0,10,Upi,Cancelled
O005035,C00985,P0207,23-04-2024,1,20,Upi,Delivered
O005036,C00280,P0412,07-10-2025,3,20,Card,Cancelled
O005037,C01195,P0148,09-07-2024,3,10,Upi,Returned
O005038,C00547,P0061,15-04-2025,1,110,Upi,Shipped
O005039,C01817,P0260,29-03-2025,2,0,Card,Delivered
O005040,C01533,P0320,18-04-2024,2,20,Card,Returned
O005041,C01456,P0238,24-01-2024,0,0,Upi,Cancelled
O005042,C00353,P0189,07-08-2025,4,20,Cash,Returned
O005043,C00561,P0302,09-08-2024,0,110,Cash,Returned
O005044,C00878,P0452,28-07-2024,1,10,Upi,Delivered
O005045,C01131,P0126,31-05-2024,1,20,Upi,Cancelled
O005046,C01959,P0425,18-07-2024,0,0,Upi,Returned
O005047,C01174,P0257,07-03-2025,2,20,Cash,Cancelled
O005048,C00653,P0322,23-09-2025,3,110,Card,Shipped
O005049,C01284,P0207,03-04-2024,2,0,Upi,Delivered
O005050,C00728,P0378,18-06-2024,2,10,Cash,Returned
O005051,C00452,P0465,10-08-2025,1,0,Upi,Cancelled
O005052,C01254,P0026,09-07-2025,1,110,Cash,Delivered
O005053,C00612,P0418,03-09-2024,3,110,Cash,Shipped
O005054,C01646,P0466,29-02-2024,2,20,Cash,Returned
O005055,C01504,P0350,24-01-2025,2,10,Card,Delivered
O005056,C01739,P0454,28-09-2024,0,0,Card,Shipped
O005057,C00570,P0471,30-12-2024,1,20,Upi,Returned
O005058,C00499,P0441,21-07-2025,2,110,Upi,Cancelled
O005059,C01105,P0245,21-11-2024,2,10,Cash,Returned
O005060,C00013,P0163,01-10-2025,2,10,Upi,Cancelled
O005061,C00322,P0042,12-06-2025,2,0,Cash,Returned
